Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1998-04-01,68.86465010514603,69.34260589199476,68.29890652071282,69.18653869628906,2929000,1,2,14,4,1998
1998-04-02,69.25479777188481,70.0741503089043,69.13774740945345,69.93759155273438,3920900,2,3,14,4,1998
1998-04-03,70.13266730434259,70.42529317626614,69.82053304095749,70.28873443603516,3787600,3,4,14,4,1998
1998-04-06,70.69841926459434,70.77645283994157,69.7229995727539,69.7229995727539,4550500,6,0,15,4,1998
1998-04-07,69.76201713454556,69.87906749886527,68.76708903782804,69.25479888916016,5583700,7,1,15,4,1998
1998-04-08,69.43036739360173,69.46938417775098,68.5134729660942,68.8646240234375,4854800,8,2,15,4,1998
1998-04-09,69.0206903175667,69.4693833298064,69.00118192573021,69.41085815429688,4481200,9,3,15,4,1998
1998-04-13,69.52792413447057,69.52792413447057,68.66955470071167,69.21578979492188,4350200,13,0,16,4,1998
1998-04-14,69.3718711038486,69.80105590820312,69.23531230246307,69.80105590820312,3279100,14,1,16,4,1998
1998-04-15,69.89856705086154,69.99610900878906,69.39134886963843,69.99610900878906,3867200,15,2,16,4,1998
1998-04-16,69.48888441969027,69.60593475840957,68.98166628523998,69.17675018310547,7177900,16,3,16,4,1998
1998-04-17,69.11822371744293,70.19118513557993,68.94264821265688,70.09364318847656,5688800,17,4,16,4,1998
1998-04-20,69.91806009883074,70.26921107030924,69.84002654961328,70.07412719726562,3688300,20,0,17,4,1998
1998-04-21,70.19119230139846,70.639885303881,69.85954964738963,70.4057846069336,4573200,21,1,17,4,1998
1998-04-22,70.46432471505909,70.81547583490158,70.42530792396548,70.60088348388672,2386100,22,2,17,4,1998
1998-04-23,70.30827408177511,70.54237488337925,69.76203887803213,69.91810607910156,5062000,23,3,17,4,1998
1998-04-24,69.76200187670197,70.21069484179262,68.88412433630722,69.17675018310547,11039700,24,4,17,4,1998
1998-04-27,68.27937381368288,68.47445773886483,67.18690383266394,67.86969757080078,14510200,27,0,18,4,1998
1998-04-28,68.5330062167838,68.55251461593461,67.49906106179105,67.77217864990234,6511400,28,1,18,4,1998
1998-04-29,68.06478852391447,68.65004035988966,67.69412902779685,68.24036407470703,7703100,29,2,18,4,1998
1998-04-30,69.02068259265695,69.86929754256667,68.92314064439147,69.50839233398438,8684500,30,3,18,4,1998
1998-05-01,69.76200786657277,70.28873443603516,69.4888903861108,70.28873443603516,4008800,1,4,18,5,1998
1998-05-04,70.36679124062633,70.73745080080705,70.01564007834985,70.1131820678711,4537200,4,0,19,5,1998
1998-05-05,69.91809133335668,70.01563331345345,69.37185624481484,69.6254653930664,5146400,5,1,19,5,1998
1998-05-06,69.99607981072629,69.99607981072629,68.78656003696234,68.80606842041016,5526100,6,2,19,5,1998
1998-05-07,68.98167532380904,69.02069210849444,68.2598648071289,68.2598648071289,6940400,7,3,19,5,1998
1998-05-08,68.66957708472476,69.52794679828382,68.66957708472476,69.37187957763672,7951000,8,4,19,5,1998
1998-05-11,69.6449746504325,70.05465097190564,68.90365559252874,69.13775634765625,6336300,11,0,20,5,1998
1998-05-12,69.17677939716894,69.89859012409936,68.88415342679176,69.87908172607422,6045200,12,1,20,5,1998
1998-05-13,69.95708451766352,70.26921874864026,69.66445867612282,70.05462646484375,4441500,13,2,20,5,1998
1998-05-14,69.62548049811453,70.34729130742532,69.50843009660467,69.7035140991211,4187500,14,3,20,5,1998
1998-05-15,69.91806879749507,70.05462752561517,69.1767499877002,69.31330871582031,6716100,15,4,20,5,1998
1998-05-18,69.11823284777587,69.66446782371088,68.56224367584203,69.04019927978516,4847200,18,0,21,5,1998
1998-05-19,69.29380004780032,69.72298462016845,69.15724132022864,69.50839233398438,5918700,19,1,21,5,1998
1998-05-20,69.97657752547424,70.23018653239679,69.2157505047066,70.17166137695312,5716600,20,2,21,5,1998
1998-05-21,70.1521842371637,70.4057933570422,69.4888988467122,69.7229995727539,6301500,21,3,21,5,1998
1998-05-22,69.76200148336004,69.95708538012559,69.25478335176962,69.44986724853516,4862200,22,4,21,5,1998
1998-05-26,69.97658758356746,69.97658758356746,68.16230750403811,68.33788299560547,6899300,26,1,22,5,1998
1998-05-27,67.7526312276738,68.6110002959196,67.15762539627615,68.4354248046875,10202600,27,2,22,5,1998
1998-05-28,68.5914991034552,68.90363334283384,68.08428096446492,68.74756622314453,4907600,28,3,22,5,1998
1998-05-29,69.0597169438212,69.1767673115226,68.06478881835938,68.06478881835938,4772600,29,4,22,5,1998
1998-06-01,68.02574873637201,68.80608425385262,67.77213969319081,68.37689971923828,6092200,1,0,23,6,1998
1998-06-02,68.66952545966362,68.88411772672507,68.14279898596735,68.4354248046875,6701100,2,1,23,6,1998
1998-06-03,68.59154779250763,68.78663183059781,67.34300994873047,67.34300994873047,6445100,3,2,23,6,1998
1998-06-04,67.57704049762471,68.70852674152258,67.45999019653182,68.59147644042969,6566300,4,3,23,6,1998
1998-06-05,68.90366927215031,69.91810607910156,68.59153487001146,69.91810607910156,8463200,5,4,23,6,1998
1998-06-08,69.87906653121863,70.21070922553206,69.70349098717034,69.84004974365234,4159900,8,0,24,6,1998
1998-06-09,69.742492233867,70.18143099617805,69.54740833950653,70.05462646484375,2725300,9,1,24,6,1998
1998-06-10,69.6840211671564,70.58140777793166,69.44992031217156,69.60598754882812,6186900,10,2,24,6,1998
1998-06-11,69.56689594773285,69.84001331825115,68.27934262957514,68.2988510131836,8056600,11,3,24,6,1998
1998-06-12,68.59150641397628,68.94265747070312,67.57707002787652,68.94265747070312,9779000,12,4,24,6,1998
1998-06-15,67.92821620862452,68.61100988102596,67.10886380174277,67.12837219238281,10234200,15,0,25,6,1998
1998-06-16,67.67461318838713,68.18183139043326,67.26493694827293,68.16232299804688,7471500,16,1,25,6,1998
1998-06-17,68.7670884962539,69.78152497903552,68.63052973895638,69.58644104003906,12057700,17,2,25,6,1998
1998-06-18,69.41086600928601,69.56693316163965,69.13774849266711,69.27430725097656,3844600,18,3,25,6,1998
1998-06-19,69.5534708000326,69.66110841663367,68.6532289157328,68.92721557617188,3549100,19,4,25,6,1998
1998-06-22,69.04462014850704,69.55345238316156,68.92719732512522,69.25989532470703,5438300,22,0,26,6,1998
1998-06-23,69.57305383029778,70.1797386878897,69.51434239246632,70.0818862915039,5004600,23,1,26,6,1998
1998-06-24,70.2384364742259,71.19738977242514,69.89595315344046,71.02125549316406,8291900,24,2,26,6,1998
1998-06-25,71.3343589081476,71.66705687836392,70.6493924988787,70.90380859375,5854800,25,3,26,6,1998
1998-06-26,70.96252678802475,71.29522479006457,70.84510396377539,71.19737243652344,4833100,26,4,26,6,1998
1998-06-29,71.54961929175012,71.82360579888483,71.26584755221774,71.45176696777344,5953400,29,0,27,6,1998
1998-06-30,71.33437101445143,71.51050526386983,70.80596826619625,70.96253204345703,4284800,30,1,27,6,1998
1998-07-01,71.43220121493907,71.98017426535503,71.15821468973108,71.78446960449219,3489500,1,2,27,7,1998
1998-07-02,71.84319639037255,71.94104874176233,71.54963933620323,71.92147827148438,3503900,2,3,27,7,1998
1998-07-06,71.8823508805242,72.64559936523438,71.74535756275571,72.64559936523438,3144400,6,0,28,7,1998
1998-07-07,72.63576818098102,72.72383525812351,72.19543279526847,72.50856018066406,4920700,7,1,28,7,1998
1998-07-08,72.56730364833231,73.23269963647775,72.48902176737403,73.03699493408203,6875000,8,2,28,7,1998
1998-07-09,72.82173903624518,73.09572569211925,72.41075905243406,72.5477523803711,6942500,9,3,28,7,1998
1998-07-10,72.66515374497111,73.23269736430969,72.05846918636779,72.93914031982422,7849700,10,4,28,7,1998
1998-07-13,72.99788882292391,73.17402313911863,72.68476114968885,72.95874786376953,6555100,13,0,29,7,1998
1998-07-14,73.23270459162462,73.99595298261163,73.23270459162462,73.78067779541016,6983600,14,1,29,7,1998
1998-07-15,73.93724912004271,74.07424243498191,73.60455106947609,73.64369201660156,4977500,15,2,29,7,1998
1998-07-16,73.70237561586067,74.26991913494192,73.31096629235637,74.15249633789062,6315600,16,3,29,7,1998
1998-07-17,74.28950715253525,74.52435280212177,74.0938024445465,74.2503662109375,3539500,17,4,29,7,1998
1998-07-20,74.36778903573077,74.67113133311335,73.85895679495998,74.2503662109375,2338400,20,0,30,7,1998
1998-07-21,74.52438622994484,74.52438622994484,72.82175450672919,72.95874786376953,5518600,21,1,30,7,1998
1998-07-22,72.86089546588357,73.26209029721599,72.3520629968766,72.95874786376953,10417300,22,2,30,7,1998
1998-07-23,72.84130556203658,73.01743983126235,71.33437903643829,71.51051330566406,15110900,23,3,30,7,1998
1998-07-24,71.99973998204285,72.0780218412242,70.68851884075532,71.45176696777344,11540500,24,4,30,7,1998
1998-07-27,71.15820517499776,72.0193055676545,70.66894358826099,71.9605941772461,9600000,27,0,31,7,1998
1998-07-28,71.66706556475839,71.80405886321641,70.06228692567859,70.74725341796875,13693000,28,1,31,7,1998
1998-07-29,71.21696763487532,71.47138384241953,70.29715519221548,70.4732894897461,7462400,29,2,31,7,1998
1998-07-30,71.15824369542739,71.7649283914005,71.02125037698184,71.53008270263672,6821600,30,3,31,7,1998
1998-07-31,71.60834908212134,71.70620143123602,69.71001350929659,70.00357055664062,7680500,31,4,31,7,1998
1998-08-03,70.0035867171633,70.40478144115039,69.53389533298328,69.71002960205078,10486500,3,0,32,8,1998
1998-08-04,70.27754525157893,70.27754525157893,67.00927734375,67.00927734375,15091600,4,1,32,8,1998
1998-08-05,67.59639446112375,68.18350848365813,66.12860940478784,67.92909240722656,21718400,5,2,32,8,1998
1998-08-06,67.7138089012019,68.57490936121718,67.36154053119564,68.22264099121094,13084400,6,3,32,8,1998
1998-08-07,68.69232571002134,69.25986914181354,67.92907764657666,68.34005737304688,12083800,7,4,32,8,1998
1998-08-10,68.10524083502281,68.67278450864801,67.7529723479451,67.94867706298828,6273000,10,0,33,8,1998
1998-08-11,66.87228835256475,67.28326817562704,66.06989917420503,66.93099975585938,14287100,11,1,33,8,1998
1998-08-12,67.47900960965018,68.18354683295279,67.32244578224959,68.06612396240234,11158400,12,2,33,8,1998
1998-08-13,68.14435912677378,68.67276168174877,67.2441177368164,67.2441177368164,9073900,13,3,33,8,1998
1998-08-14,67.85080682150186,68.08565241765358,66.24602858113175,66.4613037109375,8628500,14,4,33,8,1998
1998-08-17,66.3830360843786,68.22266031549051,66.06990855567871,67.87039184570312,11290000,17,0,34,8,1998
1998-08-18,68.26177861007397,69.25987227667768,68.12478536171659,69.12287902832031,7603900,18,1,34,8,1998
1998-08-19,69.57303248851298,69.57303248851298,68.65322024464234,68.94677734375,6258600,19,2,34,8,1998
1998-08-20,68.69236090467835,69.14248178809932,68.35966286041068,68.53579711914062,7402800,20,3,34,8,1998
1998-08-21,67.75299301542766,68.08569113248782,66.06993195265274,67.98783874511719,16685400,21,4,34,8,1998
1998-08-24,68.41838836669922,68.84893886557433,67.83127405005135,68.41838836669922,7201700,24,0,35,8,1998
1998-08-25,69.1229475970682,69.6709211340778,68.03678576478131,68.5749740600586,9688300,25,1,35,8,1998
1998-08-26,67.8116861139729,68.65321641784038,67.47898808686249,68.18352508544922,9339700,26,2,35,8,1998
1998-08-27,67.0093212449407,67.36158987298069,64.79785708002296,64.97399139404297,24887800,27,3,35,8,1998
1998-08-28,65.737175806546,66.20686685130846,63.97583438868678,64.73908233642578,23735900,28,4,35,8,1998
1998-08-31,64.97392694155374,65.14027585089207,59.49419816335042,60.120452880859375,22563100,31,0,36,8,1998
1998-09-01,60.159603967136476,62.97775067216824,58.63310783524427,62.66462326049805,24748500,1,1,36,9,1998
1998-09-02,62.50809569237329,63.72146511407872,61.8622700324333,62.21453857421875,13843200,2,2,36,9,1998
1998-09-03,61.13812492433499,62.234070825667494,60.59015197366873,61.72523880004883,17311300,3,3,36,9,1998
1998-09-04,62.27323993331636,62.508085589884494,59.9639243103964,61.216434478759766,17783800,4,4,36,9,1998
1998-09-08,63.17346548802644,64.50425720214844,62.508069630965444,64.50425720214844,14746500,8,1,37,9,1998
1998-09-09,64.34770683744061,64.58255248283272,62.89949202418921,62.93863296508789,12109700,9,2,37,9,1998
1998-09-10,61.64696289198048,62.2145063598749,60.629298742652544,61.68610382080078,19889300,10,3,37,9,1998
1998-09-11,61.49041559773863,63.682308197021484,60.74673775155338,63.682308197021484,20379800,11,4,37,9,1998
1998-09-14,64.42598320998454,65.41429188316323,63.93672149058916,64.77825164794922,10686800,14,0,38,9,1998
1998-09-15,64.4259846455342,65.32622622928103,64.05414573050834,65.16966247558594,8337900,15,1,38,9,1998
1998-09-16,65.60020354134696,65.91333100455147,64.60210975238255,65.75676727294922,11024900,16,2,38,9,1998
1998-09-17,64.03458501778397,64.52384682262645,63.74102793487848,63.878021240234375,12945200,17,3,38,9,1998
1998-09-18,64.33930822114971,64.3589478146238,63.53408488871163,64.16255187988281,7019200,18,4,38,9,1998
1998-09-21,62.61104188600689,64.98743337540678,62.178970706116004,64.123291015625,8834600,21,0,39,9,1998
1998-09-22,65.04634110924684,65.14453908797458,64.20183849218839,64.65354919433594,7270100,22,1,39,9,1998
1998-09-23,65.28200481985216,67.24596405029297,65.22308604293895,67.24596405029297,13688500,23,2,39,9,1998
1998-09-24,66.81391519786355,67.12814877904104,64.88923451315144,65.59626007080078,11129500,24,3,39,9,1998
1998-09-25,64.81067465363647,66.25418513455837,64.49644107955824,65.5177001953125,10247400,25,4,39,9,1998
1998-09-28,66.1854156566672,66.81388251156731,65.51766962333585,66.10685729980469,8847800,28,0,40,9,1998
1998-09-29,66.22469944638678,66.5782120768835,64.96776564906509,65.94974517822266,10618100,29,1,40,9,1998
1998-09-30,65.04633908658414,65.55696856008993,63.71084661741514,63.9465217590332,7908400,30,2,40,9,1998
1998-10-01,62.86634321773754,63.81886356952144,61.64868833504471,62.100399017333984,13335600,1,3,40,10,1998
1998-10-02,62.13968000610238,63.39661411494895,61.09878144721381,63.29841613769531,14351800,2,4,40,10,1998
1998-10-05,62.591398928873595,62.82707410526094,60.54888073351656,62.0218505859375,12807200,5,0,41,10,1998
1998-10-06,63.31804537765575,63.65191844571411,61.295167377066875,61.962913513183594,12621000,6,1,41,10,1998
1998-10-07,61.98257192957815,62.86635384872613,60.17572889487562,61.03987121582031,14348500,7,2,41,10,1998
1998-10-08,59.42941239257338,60.80418399451659,57.95644281906281,60.70598602294922,20625000,8,3,41,10,1998
1998-10-09,60.961293567448166,62.08075031143804,59.11517191946488,61.92363357543945,12708500,9,4,41,10,1998
1998-10-12,63.23951136883291,63.75014096373653,62.650323374713345,62.82707977294922,9508500,12,0,42,10,1998
1998-10-13,62.57175519983921,63.10202431170226,62.06112568471184,62.61103439331055,6256800,13,1,42,10,1998
1998-10-14,62.17894047131962,63.98578270864161,62.1200217027113,63.200199127197266,8176900,14,2,42,10,1998
1998-10-15,62.92525101270482,67.40307786379617,62.807413463991885,66.59785461425781,20541100,15,3,42,10,1998
1998-10-16,66.69604340139425,67.08883517643191,65.98901820632648,66.61748504638672,16573900,16,4,42,10,1998
1998-10-19,66.42110885100135,67.12813425568379,66.30327128355427,66.85317993164062,7915900,19,0,43,10,1998
1998-10-20,67.59947671177231,68.37524060779643,66.67641587346513,67.24596405029297,14611600,20,1,43,10,1998
1998-10-21,67.16740115166829,67.63875133518876,66.53893424030764,67.01028442382812,9178400,21,2,43,10,1998
1998-10-22,67.10847316502905,68.16901093234294,66.71568139935724,68.01189422607422,8277500,22,3,43,10,1998
1998-10-23,67.85478372677058,67.8744233168507,67.10847930372651,67.14775848388672,6237200,23,4,43,10,1998
1998-10-26,67.69764403100629,68.16899403296281,67.10845652856062,67.63872528076172,5838600,26,0,44,10,1998
1998-10-27,68.14938529629573,68.48325836547068,66.79425342729158,67.24596405029297,10089700,27,1,44,10,1998
1998-10-28,66.97101130968231,67.57983868522489,66.63713823277187,67.12812805175781,5650600,28,2,44,10,1998
1998-10-29,67.30485706607195,68.77782592511933,67.01026329426247,68.75818634033203,9625600,29,3,44,10,1998
1998-10-30,69.20992892005228,69.70091876766898,68.8171370419589,69.1313705444336,9872800,30,4,44,10,1998
1998-11-02,69.64202227033051,70.30976867675781,69.24923026654974,70.30976867675781,6501400,2,0,45,11,1998
1998-11-03,70.13301414227848,70.27049134726195,69.60274492305655,69.79914093017578,6866000,3,1,45,11,1998
1998-11-04,70.6829331574302,71.0757252283245,69.81879060146272,70.54545593261719,8233600,4,2,45,11,1998
1998-11-05,70.09370090030963,71.60594942071418,69.83838621504653,71.50775146484375,6841500,5,3,45,11,1998
1998-11-06,71.3113767513179,71.99876264674509,71.21317876625687,71.72380828857422,5224800,6,4,45,11,1998
1998-11-09,71.60594947760235,71.80234538949924,70.70252828287671,71.2131576538086,6188700,9,0,46,11,1998
1998-11-10,71.01676940917969,71.60595720848151,70.54541916973824,71.01676940917969,14015200,10,1,46,11,1998
1998-11-11,71.52743610985296,71.64527373112125,70.31960049185297,70.54545593261719,10922400,11,2,46,11,1998
1998-11-12,70.58472603380082,71.09535566008876,70.19193401357934,70.46688842773438,5457400,12,3,46,11,1998
1998-11-13,70.52576138661969,71.15422821044922,70.46684262188568,71.15422821044922,5524600,13,4,46,11,1998
1998-11-16,71.78275307433246,71.87113129289183,70.94806989904953,71.68455505371094,6023700,16,0,47,11,1998
1998-11-17,71.42924020009498,72.66653525992616,71.01680851348459,71.68455505371094,9058900,17,1,47,11,1998
1998-11-18,71.84163807887657,72.27370916628371,71.33100861194087,72.11659240722656,4567700,18,2,47,11,1998
1998-11-19,72.45048503793342,72.84327704139199,72.03805343430191,72.74507904052734,5249300,19,3,47,11,1998
1998-11-20,73.1280463199268,73.37354130555835,72.80399293889315,73.29498291015625,5562000,20,4,47,11,1998
1998-11-23,73.82520904541015,75.18034057617187,73.62881317138671,75.02322387695312,7151300,23,0,48,11,1998
1998-11-24,74.78756260444793,75.19999401586952,74.44386976159662,74.55188751220703,5323700,24,1,48,11,1998
1998-11-25,74.74828342240778,74.90540015056838,74.29657282894604,74.55188751220703,4393500,25,2,48,11,1998
1998-11-27,75.08218230163702,75.23929908385337,74.7974081338699,75.10182189941406,4557900,27,4,48,11,1998
1998-11-30,74.79740615450527,75.02326152296446,72.98074340820312,72.98074340820312,8705400,30,0,49,11,1998
1998-12-01,72.9807308898342,74.17874611703547,72.4111826670664,73.92343139648438,8950600,1,1,49,12,1998
1998-12-02,73.668125897638,74.10019701727225,72.90218164010459,73.70740509033203,7495500,2,2,49,12,1998
1998-12-03,73.6877614044297,74.3555076431692,72.33262933169365,72.48974609375,12145300,3,3,49,12,1998
1998-12-04,73.29495822539928,74.4733337595697,73.2163998564546,74.394775390625,10339500,4,4,49,12,1998
1998-12-07,74.1983975577342,75.08217942382684,74.15911836368564,74.74830627441406,4290000,7,0,50,12,1998
1998-12-08,74.49297945692597,75.25892361691018,73.84487286001625,74.41442108154297,10102600,8,1,50,12,1998
1998-12-09,74.59116669424718,74.76792301342786,74.08053732772521,74.55188751220703,5327900,9,2,50,12,1998
1998-12-10,74.68936562917398,74.68936562917398,73.35387342228893,73.4618911743164,5966600,10,3,50,12,1998
1998-12-11,73.17709052575437,73.74663846597092,72.62718216968321,73.60916137695312,8198200,11,4,50,12,1998
1998-12-14,73.00034637451171,73.15746307373047,71.48809814453125,71.48809814453125,9521400,14,0,51,12,1998
1998-12-15,72.077309762212,73.37352296229537,71.9791117925087,73.33424377441406,9631500,15,1,51,12,1998
1998-12-16,73.60920579070923,73.60920579070923,72.74506356691221,73.23605346679688,7260000,16,2,51,12,1998
1998-12-17,73.66811727398192,74.53225941209314,73.55027970969402,74.40460205078125,6914700,17,3,51,12,1998
1998-12-18,74.6025351029408,75.11486101754105,74.32666730277145,74.72076416015625,4802400,18,4,51,12,1998
1998-12-21,75.19368101201844,76.51390549519591,75.03604226775845,75.76512145996094,8580700,21,0,52,12,1998
1998-12-22,75.92277691810011,76.43510294973017,75.15428787065503,76.1001205444336,5461100,22,1,52,12,1998
1998-12-23,76.41537518541189,77.6961898803711,76.17891708788096,77.6961898803711,7791000,23,2,52,12,1998
1998-12-24,77.65676335370243,77.71587786526324,77.24296177277684,77.36119079589844,1507100,24,3,52,12,1998
1998-12-28,77.71588957711552,77.75529925742846,76.92769597085675,77.16415405273438,4203600,28,0,53,12,1998
1998-12-29,77.3808871538211,78.49421033288678,77.0064952882946,78.38583374023438,3935800,29,1,53,12,1998
1998-12-30,78.14940691646802,78.66173283170458,77.57796647255033,77.75531005859375,6810700,30,2,53,12,1998
1998-12-31,77.75531005859375,78.14940691646802,77.22327930046349,77.75531005859375,6790500,31,3,53,12,1998
1999-01-04,77.79470274840207,78.95728822513858,76.7503463031981,77.57794952392578,9450400,4,0,1,1,1999
1999-01-05,77.51882093459263,78.74052070529541,77.51882093459263,78.46465301513672,8031000,5,1,1,1,1999
1999-01-06,79.33169434057724,80.5533945514853,79.29228465635441,80.3563461303711,7737700,6,2,1,1,1999
1999-01-07,79.68638956775918,80.21842035864185,79.31199752973065,79.9622573852539,5504900,7,3,1,1,1999
1999-01-08,80.82926593414724,81.02631436402083,79.43022208204475,80.55339813232422,6224400,8,4,1,1,1999
1999-01-11,80.51398362687088,80.51398362687088,78.95730112405082,79.78490447998047,7578300,11,0,2,1,1999
1999-01-12,79.58787908688397,79.58787908688397,78.03119613371145,78.34647369384766,7768800,12,1,2,1,1999
1999-01-13,75.92278568263957,78.89821797905239,75.90308083299446,77.79474639892578,10810600,13,2,2,1,1999
1999-01-14,77.95236208414903,78.12970567837485,76.23804067329944,76.43508911132812,11400700,14,3,2,1,1999
1999-01-15,77.16416020992413,78.68143302304061,76.96711179263627,78.4252700805664,7817700,15,4,2,1,1999
1999-01-19,79.00654322280921,79.21344400940093,77.87351510575932,78.93757629394531,6535100,19,1,3,1,1999
1999-01-20,79.50903885431843,80.67162455256002,78.83907421465379,79.56815338134766,6534400,20,2,3,1,1999
1999-01-21,79.18388229191561,79.35137339543216,77.30207048181782,77.45970916748047,6937500,21,3,3,1,1999
1999-01-22,77.00649619795485,78.09026213728123,76.78974301008957,77.28236389160156,7522300,22,4,3,1,1999
1999-01-25,77.73559723401058,78.18880857403143,76.86858423570983,78.0705795288086,5700300,25,0,4,1,1999
1999-01-26,78.26761885545132,79.48931884765625,77.95234143810812,79.48931884765625,6047000,26,1,4,1,1999
1999-01-27,79.68635463786359,79.84399332161802,78.28731131954304,78.56317901611328,7399400,27,2,4,1,1999
1999-01-28,78.97699265181282,80.06075876854179,78.93758297484086,79.88341522216797,5961700,28,3,4,1,1999
1999-01-29,80.29719909518556,80.89819653626608,79.07549937889071,80.49424743652344,6456800,29,4,4,1,1999
1999-02-01,81.14452281088643,81.14452281088643,80.02134704589844,80.02134704589844,9426800,1,0,5,2,1999
1999-02-02,80.12972990514265,80.2184016829794,78.6715717807161,79.52873229980469,9194500,2,1,5,2,1999
1999-02-03,79.25285053416914,80.6715987287142,79.2331456981338,80.33661651611328,10290700,3,2,5,2,1999
1999-02-04,80.31691855928338,80.39573791017571,78.68141702826755,79.13462829589844,7761100,4,3,5,2,1999
1999-02-05,79.23315723332709,79.23315723332709,77.69617979880844,78.22821044921875,7516100,5,4,5,2,1999
1999-02-08,78.87845461592715,78.87845461592715,77.77498385437534,78.38583374023438,8528400,8,0,6,2,1999
1999-02-09,78.42525075106671,78.50407009855522,76.62225817726706,76.63211059570312,8985700,9,1,6,2,1999
1999-02-10,77.00653441852614,77.55827007966195,76.50406086999175,77.12476348876953,6936700,10,2,6,2,1999
1999-02-11,77.5976961995219,79.50906657315157,77.24300891369373,78.8982162475586,9181800,11,3,6,2,1999
1999-02-12,78.70109220606975,79.13459847260293,77.32175408528235,77.95230865478516,10676600,12,4,6,2,1999
1999-02-16,78.66171381068496,79.21344927829497,77.47942352294922,77.47942352294922,6915500,16,1,7,2,1999
1999-02-17,77.67645666895476,79.04594265030747,77.08531164103273,77.40058898925781,7858100,17,2,7,2,1999
1999-02-18,77.67644669353797,78.42523029941174,77.06559690979883,78.01142883300781,9048900,18,3,7,2,1999
1999-02-19,78.18883491377956,79.29230637425628,77.7947379636093,78.34647369384766,5312200,19,4,7,2,1999
1999-02-22,78.46467375393185,80.53368197697625,78.36614955283449,80.4351577758789,10695800,22,0,8,2,1999
1999-02-23,80.45485884161556,81.02629918117148,79.82430398417453,80.39574432373047,7770700,23,1,8,2,1999
1999-02-24,80.61251464242231,81.24306963351435,78.81937388650434,78.97701263427734,7271000,24,2,8,2,1999
1999-02-25,78.52378303278003,78.99669916647807,77.361197537439,78.22821044921875,11633000,25,3,8,2,1999
1999-02-26,78.6617403392184,78.72085487354146,77.44003996320849,77.91295623779297,9621300,26,4,8,2,1999
1999-03-01,77.97206858265746,78.3858703112993,77.1641699695948,78.12970733642578,7607200,1,0,9,3,1999
1999-03-02,78.5040790121064,79.01640482895247,77.12474027444388,77.44001770019531,9651500,2,1,9,3,1999
1999-03-03,77.61736272697478,77.91293531923286,76.78975946865212,77.85382080078125,7881400,3,2,9,3,1999
1999-03-04,78.22820793596156,79.12477807729312,77.72573456005047,78.83905792236328,8256400,4,3,9,3,1999
1999-03-05,80.39572808638253,80.78982479268834,79.80458302692384,80.42528533935547,10703100,5,4,9,3,1999
1999-03-08,80.88836473058238,81.2134945766371,80.23810503847295,80.94747924804688,4802200,8,0,10,3,1999
1999-03-09,80.78981402328738,81.93269431922657,80.5533560310241,80.75040435791016,7893400,9,1,10,3,1999
1999-03-10,81.00658185688494,81.49920276333643,80.57307545920762,81.45979309082031,3950000,10,2,10,3,1999
1999-03-11,81.77506588292464,82.72089797024522,81.26274016895933,82.3662109375,6583700,11,3,10,3,1999
1999-03-12,82.60268507510567,82.6223899141026,81.479509252281,81.57803344726562,5286500,12,4,10,3,1999
1999-03-15,81.93274014085269,82.76034357661888,81.65687232893063,82.74063873291016,5394400,15,0,11,3,1999
1999-03-16,82.6815552151776,83.01653768387588,82.2677533420797,82.4253921508789,4547500,16,1,11,3,1999
1999-03-17,82.4056380914182,82.56327680608375,81.7356735540896,82.0706558227539,4524100,17,2,11,3,1999
1999-03-18,81.83419452407635,83.4696961242445,81.81448968552012,83.39087677001953,3506300,18,3,11,3,1999
1999-03-19,83.63265577201383,83.83018212008189,81.97343444824219,81.97343444824219,5526700,19,4,11,3,1999
1999-03-22,82.21045736924796,82.54625212544143,81.80552839854407,82.1314468383789,4603800,22,0,12,3,1999
1999-03-23,81.73643365928947,81.87470215508819,79.4550034786109,79.76116943359375,9713800,23,1,12,3,1999
1999-03-24,80.17593357863022,80.38333621538204,79.40558092783778,80.21543884277344,6280900,24,2,12,3,1999
1999-03-25,80.94628313425426,81.85490417480469,80.74875682109112,81.85490417480469,6639600,25,3,12,3,1999
1999-03-26,81.30185726538524,81.6178994704985,80.72903076861746,81.2623519897461,6159700,26,4,12,3,1999
1999-03-29,81.63765606938131,83.07959870017368,81.63765606938131,82.90182495117188,5863900,29,0,13,3,1999
1999-03-30,82.13145223103596,82.9413102256181,81.8944206228656,82.46724700927734,5401400,30,1,13,3,1999
1999-03-31,82.90179057989519,83.1882037234283,81.10430119634255,81.14380645751953,7413600,31,2,13,3,1999
1999-04-01,81.97344355780193,81.97344355780193,80.98581170770792,81.75616455078125,7683600,1,3,13,4,1999
1999-04-05,82.7635510867571,83.81044087377337,82.3289930619579,83.69192504882812,5791100,5,0,14,4,1999
1999-04-06,83.553627398608,84.05731947867054,82.90179058911532,83.49436950683594,5381300,6,1,14,4,1999
1999-04-07,83.8696803513952,84.30423828067704,83.04006975912986,84.16596984863281,6248600,7,2,14,4,1999
1999-04-08,84.18573811731085,85.29188577910564,83.61291164959569,85.23262786865234,5909100,8,3,14,4,1999
1999-04-09,84.97585106072766,85.64744077157489,84.44252981976075,85.25238800048828,4365800,9,4,14,4,1999
